user_id,username,chapter_name,video_count
13664048,alex-stc13,Transition: After Perry,13
13664048,alex-stc13,Black Ships & Samurai 2: The Perry Encounter,24
13664819,RubyI,Black Ships & Samurai 1: Historical Background,9
13664819,RubyI,Introduction: New Historical Sources for a Digital Age,11
13665050,Robert_Posey,Introduction: New Historical Sources for a Digital Age,12
13665393,amw2507,Introduction: New Historical Sources for a Digital Age,1
13666656,MillieBolton,Introduction: New Historical Sources for a Digital Age,1
13667477,MarTaylor,Introduction: New Historical Sources for a Digital Age,4
13667595,Tengg,Introduction: New Historical Sources for a Digital Age,10
13667595,Tengg,Black Ships & Samurai 1: Historical Background,8
13671163,alawitschka,Introduction: New Historical Sources for a Digital Age,12
13671163,alawitschka,Black Ships & Samurai 1: Historical Background,8
13671367,Historymann,Introduction: New Historical Sources for a Digital Age,3
13671420,OBJuno,Introduction: New Historical Sources for a Digital Age,4
13671551,DoganBaskir,Introduction: New Historical Sources for a Digital Age,2
13672432,Dediu,Introduction: New Historical Sources for a Digital Age,2
13672463,mestrategos,Introduction: New Historical Sources for a Digital Age,3
13673396,gentansh,Black Ships & Samurai 2: The Perry Encounter,10
13673396,gentansh,Introduction: New Historical Sources for a Digital Age,12
13673396,gentansh,Black Ships & Samurai 1: Historical Background,14
13673771,NorikoTaylor,Introduction: New Historical Sources for a Digital Age,2
13674332,rmgadia,Conclusion,6
13674332,rmgadia,Black Ships & Samurai 1: Historical Background,14
13674332,rmgadia,Black Ships & Samurai 2: The Perry Encounter,24
13674332,rmgadia,Transition: From Hibiya to Shiseido,13
13674332,rmgadia,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",16
13674332,rmgadia,Modernity in Interwar Japan: Shiseido & Consumer Culture,23
13674332,rmgadia,Transition: After Perry,12
13674332,rmgadia,Introduction: New Historical Sources for a Digital Age,11
13677464,coopcoopaloop,Introduction: New Historical Sources for a Digital Age,6
13677464,coopcoopaloop,Black Ships & Samurai 1: Historical Background,1
13681055,dokko0612,Introduction: New Historical Sources for a Digital Age,9
13681055,dokko0612,Black Ships & Samurai 1: Historical Background,5
13684734,fernandaicaza,Introduction: New Historical Sources for a Digital Age,12
13687717,AmirMunshi,Introduction: New Historical Sources for a Digital Age,1
13687717,AmirMunshi,Black Ships & Samurai 1: Historical Background,4
13687758,YAO_NI,Black Ships & Samurai 1: Historical Background,14
13687758,YAO_NI,Introduction: New Historical Sources for a Digital Age,12
13687758,YAO_NI,Black Ships & Samurai 2: The Perry Encounter,19
13688096,Alescualo,Introduction: New Historical Sources for a Digital Age,12
13688186,MaritaNoot,Black Ships & Samurai 1: Historical Background,14
13688186,MaritaNoot,Conclusion,6
13688186,MaritaNoot,Introduction: New Historical Sources for a Digital Age,12
13688186,MaritaNoot,Modernity in Interwar Japan: Shiseido & Consumer Culture,25
13688186,MaritaNoot,Black Ships & Samurai 2: The Perry Encounter,25
13688186,MaritaNoot,Transition: From Hibiya to Shiseido,14
13688186,MaritaNoot,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
13688186,MaritaNoot,Transition: After Perry,13
13690267,derronyuhara,Introduction: New Historical Sources for a Digital Age,2
13690267,derronyuhara,Black Ships & Samurai 1: Historical Background,2
13691057,hiPpopotaMmus,Introduction: New Historical Sources for a Digital Age,1
13691123,Yanne_Albert,Introduction: New Historical Sources for a Digital Age,11
13691176,yvesbeauvais,Black Ships & Samurai 1: Historical Background,4
13691176,yvesbeauvais,Introduction: New Historical Sources for a Digital Age,1
13693675,ngcallan,Black Ships & Samurai 1: Historical Background,1
13695273,YumikoNishikawa,Modernity in Interwar Japan: Shiseido & Consumer Culture,1
13697636,yansenlu,Introduction: New Historical Sources for a Digital Age,2
13697636,yansenlu,Black Ships & Samurai 1: Historical Background,3
13698376,GrahamOhArrachtain,Introduction: New Historical Sources for a Digital Age,7
13699956,nada38,Introduction: New Historical Sources for a Digital Age,2
13699956,nada38,Black Ships & Samurai 1: Historical Background,17
13701669,bladeyang77,Introduction: New Historical Sources for a Digital Age,2
13702576,Cammeo,Introduction: New Historical Sources for a Digital Age,1
13706026,MarkusNeurauter,Introduction: New Historical Sources for a Digital Age,13
13706026,MarkusNeurauter,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
13706026,MarkusNeurauter,Transition: From Hibiya to Shiseido,14
13706026,MarkusNeurauter,Black Ships & Samurai 2: The Perry Encounter,24
13706026,MarkusNeurauter,Conclusion,6
13706026,MarkusNeurauter,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
13706026,MarkusNeurauter,Transition: After Perry,13
13706026,MarkusNeurauter,Black Ships & Samurai 1: Historical Background,14
13707052,ZeljkaOparnica137,Black Ships & Samurai 2: The Perry Encounter,13
13707052,ZeljkaOparnica137,Black Ships & Samurai 1: Historical Background,14
13707052,ZeljkaOparnica137,Introduction: New Historical Sources for a Digital Age,12
13707775,Faustoteran,Black Ships & Samurai 2: The Perry Encounter,27
13707775,Faustoteran,Black Ships & Samurai 1: Historical Background,14
13707775,Faustoteran,Introduction: New Historical Sources for a Digital Age,12
13710712,Luis-Esteban,Introduction: New Historical Sources for a Digital Age,1
13712338,Hardijas,Introduction: New Historical Sources for a Digital Age,1
13712597,ErikaRomerof0b8,Introduction: New Historical Sources for a Digital Age,2
13714801,BirtheKostrup,Introduction: New Historical Sources for a Digital Age,1
13714801,BirtheKostrup,Black Ships & Samurai 1: Historical Background,2
13717226,Morris_Tsang,Black Ships & Samurai 1: Historical Background,1
13717226,Morris_Tsang,Introduction: New Historical Sources for a Digital Age,6
13717226,Morris_Tsang,Black Ships & Samurai 2: The Perry Encounter,1
13717869,MariePee,Introduction: New Historical Sources for a Digital Age,3
13717869,MariePee,Black Ships & Samurai 1: Historical Background,8
13724281,njfrankyoung,Black Ships & Samurai 1: Historical Background,1
13724281,njfrankyoung,Introduction: New Historical Sources for a Digital Age,2
13732662,847041,Introduction: New Historical Sources for a Digital Age,10
13738901,lincolnclk,Introduction: New Historical Sources for a Digital Age,6
13743987,Niamhbrekk,Introduction: New Historical Sources for a Digital Age,1
13745829,Ami_Ndow,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",1
13745829,Ami_Ndow,Modernity in Interwar Japan: Shiseido & Consumer Culture,2
13745829,Ami_Ndow,Transition: After Perry,1
13745829,Ami_Ndow,Transition: From Hibiya to Shiseido,1
13748417,almirabaglar,Introduction: New Historical Sources for a Digital Age,1
13749474,Zubra,Black Ships & Samurai 1: Historical Background,8
13749474,Zubra,Introduction: New Historical Sources for a Digital Age,11
13749823,Lindakim98,Introduction: New Historical Sources for a Digital Age,2
13749875,CAA90,Introduction: New Historical Sources for a Digital Age,1
13750648,LSysombath,Black Ships & Samurai 2: The Perry Encounter,1
13750648,LSysombath,Introduction: New Historical Sources for a Digital Age,1
13750648,LSysombath,Black Ships & Samurai 1: Historical Background,8
13756734,zhangsuqing,Introduction: New Historical Sources for a Digital Age,2
13757219,drabektom,Introduction: New Historical Sources for a Digital Age,2
13758216,ekaterina_karaulova,Introduction: New Historical Sources for a Digital Age,9
13758421,StephChacin,Black Ships & Samurai 1: Historical Background,4
13758421,StephChacin,Introduction: New Historical Sources for a Digital Age,3
13762230,NMata17,Black Ships & Samurai 1: Historical Background,2
13762230,NMata17,Introduction: New Historical Sources for a Digital Age,5
13764441,ShivaLongoria,Black Ships & Samurai 1: Historical Background,3
13768852,BorgesCa,Black Ships & Samurai 1: Historical Background,8
13768852,BorgesCa,Introduction: New Historical Sources for a Digital Age,12
13769025,JohnGallagher35b4,Transition: From Hibiya to Shiseido,1
13769025,JohnGallagher35b4,Transition: After Perry,2
13769025,JohnGallagher35b4,Introduction: New Historical Sources for a Digital Age,3
13769025,JohnGallagher35b4,Modernity in Interwar Japan: Shiseido & Consumer Culture,1
13769025,JohnGallagher35b4,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",3
13769304,Hoylmanbrittany,Introduction: New Historical Sources for a Digital Age,12
13770503,Mac_Mac,Introduction: New Historical Sources for a Digital Age,2
13772219,isabellecamossatto,Black Ships & Samurai 1: Historical Background,13
13772219,isabellecamossatto,Introduction: New Historical Sources for a Digital Age,12
13772219,isabellecamossatto,Black Ships & Samurai 2: The Perry Encounter,10
13772647,roy2005,Introduction: New Historical Sources for a Digital Age,1
13775496,METU1976,Introduction: New Historical Sources for a Digital Age,5
13775496,METU1976,Black Ships & Samurai 1: Historical Background,2
13775544,iritkav,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",8
13775544,iritkav,Black Ships & Samurai 1: Historical Background,15
13775544,iritkav,Introduction: New Historical Sources for a Digital Age,11
13775544,iritkav,Black Ships & Samurai 2: The Perry Encounter,24
13775544,iritkav,Transition: After Perry,13
13777684,HK_Chan,Introduction: New Historical Sources for a Digital Age,1
13779981,EbruOkyar,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",15
13779981,EbruOkyar,Modernity in Interwar Japan: Shiseido & Consumer Culture,26
13779981,EbruOkyar,Black Ships & Samurai 2: The Perry Encounter,26
13779981,EbruOkyar,Introduction: New Historical Sources for a Digital Age,12
13779981,EbruOkyar,Transition: After Perry,13
13779981,EbruOkyar,Black Ships & Samurai 1: Historical Background,10
13779981,EbruOkyar,Transition: From Hibiya to Shiseido,14
13781654,honeststruggle,Introduction: New Historical Sources for a Digital Age,3
13787609,kindaichilogins,Introduction: New Historical Sources for a Digital Age,1
13789076,CelfieL,Black Ships & Samurai 1: Historical Background,8
13789076,CelfieL,Introduction: New Historical Sources for a Digital Age,1
13792011,anartisticteen,Introduction: New Historical Sources for a Digital Age,1
13795486,DylanJamesReddy,Introduction: New Historical Sources for a Digital Age,1
13805390,Svnch,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",13
13805390,Svnch,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
13805390,Svnch,Introduction: New Historical Sources for a Digital Age,3
13805390,Svnch,Transition: After Perry,13
13805390,Svnch,Black Ships & Samurai 1: Historical Background,13
13805390,Svnch,Transition: From Hibiya to Shiseido,9
13805390,Svnch,Black Ships & Samurai 2: The Perry Encounter,25
13805390,Svnch,Conclusion,6
13806315,a-babaki,Introduction: New Historical Sources for a Digital Age,1
13806770,Sayurijapan,Introduction: New Historical Sources for a Digital Age,2
13809077,mitol,Introduction: New Historical Sources for a Digital Age,1
13811417,GracielaMontreal,Introduction: New Historical Sources for a Digital Age,1
13813492,winniexter,Introduction: New Historical Sources for a Digital Age,12
13813492,winniexter,Black Ships & Samurai 1: Historical Background,5
13817608,TanyaRya,Introduction: New Historical Sources for a Digital Age,1
13822443,tieraguyton957,Introduction: New Historical Sources for a Digital Age,6
13822443,tieraguyton957,Black Ships & Samurai 1: Historical Background,8
13824616,Frank_Pan,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
13824616,Frank_Pan,Transition: After Perry,13
13824616,Frank_Pan,Black Ships & Samurai 1: Historical Background,14
13824616,Frank_Pan,Introduction: New Historical Sources for a Digital Age,12
13824616,Frank_Pan,Black Ships & Samurai 2: The Perry Encounter,24
13824616,Frank_Pan,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",18
13824616,Frank_Pan,Transition: From Hibiya to Shiseido,14
13824616,Frank_Pan,Conclusion,6
13824831,HIMALAYA114,Introduction: New Historical Sources for a Digital Age,10
13824831,HIMALAYA114,Black Ships & Samurai 2: The Perry Encounter,1
13824831,HIMALAYA114,Black Ships & Samurai 1: Historical Background,15
13826413,bmcdonough51,Introduction: New Historical Sources for a Digital Age,3
13829390,Luciaserra,Introduction: New Historical Sources for a Digital Age,8
13830173,Stephen_Rodin,Introduction: New Historical Sources for a Digital Age,5
13834462,Bernd69,Introduction: New Historical Sources for a Digital Age,2
13837572,AngeloLu,Introduction: New Historical Sources for a Digital Age,1
13837820,Landerio,Introduction: New Historical Sources for a Digital Age,1
13855638,Thayla_Bertolozzi,Introduction: New Historical Sources for a Digital Age,1
13858349,BlakePlante,Modernity in Interwar Japan: Shiseido & Consumer Culture,4
13858349,BlakePlante,Introduction: New Historical Sources for a Digital Age,1
13858504,HereComesAThought,Black Ships & Samurai 2: The Perry Encounter,25
13858504,HereComesAThought,Black Ships & Samurai 1: Historical Background,15
13858504,HereComesAThought,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",3
13858504,HereComesAThought,Introduction: New Historical Sources for a Digital Age,12
13858504,HereComesAThought,Transition: After Perry,13
13862273,Jaz2086,Black Ships & Samurai 2: The Perry Encounter,24
13862273,Jaz2086,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",5
13862273,Jaz2086,Transition: After Perry,13
13862273,Jaz2086,Introduction: New Historical Sources for a Digital Age,13
13862273,Jaz2086,Black Ships & Samurai 1: Historical Background,18
13862583,JaeLee083,Introduction: New Historical Sources for a Digital Age,3
13866378,Pierce_Jones,Introduction: New Historical Sources for a Digital Age,6
13871573,ratchet494,Introduction: New Historical Sources for a Digital Age,1
13872640,rojarobbani,Introduction: New Historical Sources for a Digital Age,2
13873596,HS31,Modernity in Interwar Japan: Shiseido & Consumer Culture,2
13873596,HS31,Introduction: New Historical Sources for a Digital Age,2
13873596,HS31,Black Ships & Samurai 1: Historical Background,4
13874685,AyaWael2206,Introduction: New Historical Sources for a Digital Age,12
13875973,HKyoung,Introduction: New Historical Sources for a Digital Age,1
13882670,cjlcustodio,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
13882670,cjlcustodio,Black Ships & Samurai 1: Historical Background,14
13882670,cjlcustodio,Introduction: New Historical Sources for a Digital Age,12
13882670,cjlcustodio,Transition: From Hibiya to Shiseido,14
13882670,cjlcustodio,Black Ships & Samurai 2: The Perry Encounter,24
13882670,cjlcustodio,Modernity in Interwar Japan: Shiseido & Consumer Culture,7
13882670,cjlcustodio,Transition: After Perry,13
13882948,Maya123456,Introduction: New Historical Sources for a Digital Age,2
13886028,CheyanneBar,Transition: After Perry,13
13886028,CheyanneBar,Conclusion,6
13886028,CheyanneBar,Transition: From Hibiya to Shiseido,14
13886028,CheyanneBar,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",19
13886028,CheyanneBar,Black Ships & Samurai 1: Historical Background,14
13886028,CheyanneBar,Introduction: New Historical Sources for a Digital Age,11
13886028,CheyanneBar,Modernity in Interwar Japan: Shiseido & Consumer Culture,25
13886028,CheyanneBar,Black Ships & Samurai 2: The Perry Encounter,24
13886337,diana458gt,Introduction: New Historical Sources for a Digital Age,1
13887639,MattSouza-,Black Ships & Samurai 1: Historical Background,5
13887639,MattSouza-,Introduction: New Historical Sources for a Digital Age,11
13897956,FelitaHuif22d,Introduction: New Historical Sources for a Digital Age,1
13901263,awalrus210,Black Ships & Samurai 1: Historical Background,4
13901263,awalrus210,Introduction: New Historical Sources for a Digital Age,11
13911044,prlic_marko,Introduction: New Historical Sources for a Digital Age,3
13911044,prlic_marko,Black Ships & Samurai 2: The Perry Encounter,1
13913446,Frinkles,Introduction: New Historical Sources for a Digital Age,13
13915404,MearaThierry,Introduction: New Historical Sources for a Digital Age,1
13917957,mikamit,Introduction: New Historical Sources for a Digital Age,3
13917957,mikamit,Black Ships & Samurai 1: Historical Background,1
13919003,lleecooper,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
13919003,lleecooper,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",15
13919003,lleecooper,Transition: After Perry,13
13919003,lleecooper,Introduction: New Historical Sources for a Digital Age,11
13919003,lleecooper,Conclusion,6
13919003,lleecooper,Black Ships & Samurai 1: Historical Background,14
13919003,lleecooper,Black Ships & Samurai 2: The Perry Encounter,24
13919003,lleecooper,Transition: From Hibiya to Shiseido,15
13926485,benjaminvan80106,Introduction: New Historical Sources for a Digital Age,5
13926485,benjaminvan80106,Conclusion,3
13928333,hoanghung1008,Introduction: New Historical Sources for a Digital Age,1
13929063,9945,Introduction: New Historical Sources for a Digital Age,1
13929063,9945,Black Ships & Samurai 1: Historical Background,1
13933984,MerAvila,Introduction: New Historical Sources for a Digital Age,12
13936108,UCame2CaShow,Black Ships & Samurai 1: Historical Background,12
13936108,UCame2CaShow,Introduction: New Historical Sources for a Digital Age,11
13942663,Andrey_Solis,Introduction: New Historical Sources for a Digital Age,4
13957008,bahar1989,Introduction: New Historical Sources for a Digital Age,5
13957388,bealegaspi,Introduction: New Historical Sources for a Digital Age,12
13957731,ktjsl,Introduction: New Historical Sources for a Digital Age,12
13958468,MartinaBednarikova,Introduction: New Historical Sources for a Digital Age,12
13958715,Balhacky,Introduction: New Historical Sources for a Digital Age,8
13959150,Gabrielquelal,Black Ships & Samurai 2: The Perry Encounter,6
13959150,Gabrielquelal,Introduction: New Historical Sources for a Digital Age,13
13959150,Gabrielquelal,Black Ships & Samurai 1: Historical Background,13
13960313,mos0840,Introduction: New Historical Sources for a Digital Age,1
13960551,DanielDJD,Black Ships & Samurai 1: Historical Background,1
13960551,DanielDJD,Introduction: New Historical Sources for a Digital Age,13
13961246,IantheSilva,Introduction: New Historical Sources for a Digital Age,1
13964742,SoohyangSong,Introduction: New Historical Sources for a Digital Age,2
13966753,RiinaToya,Introduction: New Historical Sources for a Digital Age,3
13966753,RiinaToya,Black Ships & Samurai 2: The Perry Encounter,1
13966753,RiinaToya,Black Ships & Samurai 1: Historical Background,4
13966987,jkazumoto,Introduction: New Historical Sources for a Digital Age,3
13974705,Shino-J,Introduction: New Historical Sources for a Digital Age,3
13977742,kiminari,Introduction: New Historical Sources for a Digital Age,5
13985725,mslatkin,Black Ships & Samurai 1: Historical Background,13
13985725,mslatkin,Introduction: New Historical Sources for a Digital Age,12
13985725,mslatkin,Black Ships & Samurai 2: The Perry Encounter,14
13987973,Mariamweasley,Introduction: New Historical Sources for a Digital Age,3
13990183,Aliceturn7,Introduction: New Historical Sources for a Digital Age,11
13990183,Aliceturn7,Black Ships & Samurai 1: Historical Background,2
13991691,wen3691206,Introduction: New Historical Sources for a Digital Age,1
13993931,NanHao472f,Introduction: New Historical Sources for a Digital Age,1
13993931,NanHao472f,Black Ships & Samurai 1: Historical Background,2
13994365,Andre_Walya,Introduction: New Historical Sources for a Digital Age,1
13994648,bigtree0219,Introduction: New Historical Sources for a Digital Age,1
13999060,epuekpaiboon,Introduction: New Historical Sources for a Digital Age,1
14000669,celinemiyuki,Black Ships & Samurai 1: Historical Background,18
14000669,celinemiyuki,Modernity in Interwar Japan: Shiseido & Consumer Culture,5
14000669,celinemiyuki,Black Ships & Samurai 2: The Perry Encounter,31
14000669,celinemiyuki,Transition: From Hibiya to Shiseido,15
14000669,celinemiyuki,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",18
14000669,celinemiyuki,Introduction: New Historical Sources for a Digital Age,13
14000669,celinemiyuki,Transition: After Perry,14
14004829,jacksonlaw112,Introduction: New Historical Sources for a Digital Age,1
14007298,muidlatif,Introduction: New Historical Sources for a Digital Age,2
14009601,Terikotya,Introduction: New Historical Sources for a Digital Age,6
14010808,Bobomy,Introduction: New Historical Sources for a Digital Age,1
14025879,majacobs,Black Ships & Samurai 1: Historical Background,6
14025879,majacobs,Introduction: New Historical Sources for a Digital Age,11
14026341,RichardWoodscba8,Transition: After Perry,13
14026341,RichardWoodscba8,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
14026341,RichardWoodscba8,Conclusion,6
14026341,RichardWoodscba8,Black Ships & Samurai 2: The Perry Encounter,23
14026341,RichardWoodscba8,Transition: From Hibiya to Shiseido,14
14026341,RichardWoodscba8,Introduction: New Historical Sources for a Digital Age,10
14026341,RichardWoodscba8,Black Ships & Samurai 1: Historical Background,14
14026341,RichardWoodscba8,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
14026556,hodjaiskandar,Introduction: New Historical Sources for a Digital Age,1
14026672,dreamtea,Introduction: New Historical Sources for a Digital Age,1
14030010,clarafelrodriguez,Black Ships & Samurai 1: Historical Background,1
14030010,clarafelrodriguez,Introduction: New Historical Sources for a Digital Age,3
14030749,ckddlr256,Introduction: New Historical Sources for a Digital Age,7
14038584,yoshidaei,Introduction: New Historical Sources for a Digital Age,4
14040656,meowtzie,Introduction: New Historical Sources for a Digital Age,10
14041524,KikkerinWijchen,Introduction: New Historical Sources for a Digital Age,3
14043895,Lauren_Worth,Introduction: New Historical Sources for a Digital Age,3
14045733,lenojigas,Introduction: New Historical Sources for a Digital Age,3
14046785,WeiYane352,Introduction: New Historical Sources for a Digital Age,3
14055124,ACienciaCierta,Introduction: New Historical Sources for a Digital Age,8
14057747,leyleysanchez,Introduction: New Historical Sources for a Digital Age,1
14057747,leyleysanchez,Black Ships & Samurai 1: Historical Background,1
14064721,luci456,Introduction: New Historical Sources for a Digital Age,9
14067605,tvdvreck,Introduction: New Historical Sources for a Digital Age,1
14069654,lgparkhurst,Introduction: New Historical Sources for a Digital Age,10
14069654,lgparkhurst,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",16
14069654,lgparkhurst,Black Ships & Samurai 2: The Perry Encounter,18
14069654,lgparkhurst,Transition: After Perry,13
14069654,lgparkhurst,Transition: From Hibiya to Shiseido,7
14069654,lgparkhurst,Black Ships & Samurai 1: Historical Background,15
14071720,gordonjjones,Introduction: New Historical Sources for a Digital Age,7
14075367,mongni33,Introduction: New Historical Sources for a Digital Age,3
14090247,bjork7024,Introduction: New Historical Sources for a Digital Age,1
14094219,epode4,Introduction: New Historical Sources for a Digital Age,1
14098927,MFriedl,Introduction: New Historical Sources for a Digital Age,13
14098927,MFriedl,Black Ships & Samurai 1: Historical Background,9
14102432,PamHoward,Transition: From Hibiya to Shiseido,14
14102432,PamHoward,Black Ships & Samurai 2: The Perry Encounter,25
14102432,PamHoward,Black Ships & Samurai 1: Historical Background,5
14102432,PamHoward,Introduction: New Historical Sources for a Digital Age,2
14102432,PamHoward,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",20
14102432,PamHoward,Conclusion,6
14102432,PamHoward,Transition: After Perry,13
14102432,PamHoward,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
14104653,BobCorliss,Introduction: New Historical Sources for a Digital Age,4
14105185,DanielChang1205,Introduction: New Historical Sources for a Digital Age,3
14105594,rhkr1321,Introduction: New Historical Sources for a Digital Age,5
14108560,Alexqi5,Introduction: New Historical Sources for a Digital Age,3
14108695,BlueOcean60,Black Ships & Samurai 1: Historical Background,14
14108695,BlueOcean60,Black Ships & Samurai 2: The Perry Encounter,24
14108695,BlueOcean60,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
14108695,BlueOcean60,Conclusion,6
14108695,BlueOcean60,Transition: After Perry,12
14108695,BlueOcean60,Introduction: New Historical Sources for a Digital Age,12
14108695,BlueOcean60,Modernity in Interwar Japan: Shiseido & Consumer Culture,23
14108695,BlueOcean60,Transition: From Hibiya to Shiseido,14
14109539,AlexandraVarszegi,Introduction: New Historical Sources for a Digital Age,12
14109539,AlexandraVarszegi,Black Ships & Samurai 1: Historical Background,8
14111530,GayleItaya,Black Ships & Samurai 2: The Perry Encounter,8
14111530,GayleItaya,Black Ships & Samurai 1: Historical Background,13
14111530,GayleItaya,Introduction: New Historical Sources for a Digital Age,8
14112966,elainefain,Introduction: New Historical Sources for a Digital Age,6
14112966,elainefain,Transition: From Hibiya to Shiseido,16
14112966,elainefain,Modernity in Interwar Japan: Shiseido & Consumer Culture,19
14112966,elainefain,Transition: After Perry,20
14112966,elainefain,Black Ships & Samurai 2: The Perry Encounter,46
14112966,elainefain,Black Ships & Samurai 1: Historical Background,23
14112966,elainefain,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",19
14112966,elainefain,Conclusion,1
14115430,KwongKinMing,Introduction: New Historical Sources for a Digital Age,1
14116136,MONIKA-SIEGER,Black Ships & Samurai 1: Historical Background,4
14116136,MONIKA-SIEGER,Introduction: New Historical Sources for a Digital Age,4
14118748,jgbernal,Introduction: New Historical Sources for a Digital Age,4
14122540,SidKhanna,Introduction: New Historical Sources for a Digital Age,2
14124725,charisplatford,Introduction: New Historical Sources for a Digital Age,2
14135101,Paulkun,Black Ships & Samurai 1: Historical Background,4
14135101,Paulkun,Introduction: New Historical Sources for a Digital Age,12
14136229,YusongGao,Black Ships & Samurai 2: The Perry Encounter,1
14136229,YusongGao,Introduction: New Historical Sources for a Digital Age,5
14144820,didibadins,Introduction: New Historical Sources for a Digital Age,6
14144820,didibadins,Black Ships & Samurai 2: The Perry Encounter,12
14144820,didibadins,Black Ships & Samurai 1: Historical Background,15
14153370,bmccann,Introduction: New Historical Sources for a Digital Age,3
14153370,bmccann,Transition: From Hibiya to Shiseido,13
14153370,bmccann,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
14153370,bmccann,Black Ships & Samurai 2: The Perry Encounter,22
14153370,bmccann,Transition: After Perry,15
14153370,bmccann,Black Ships & Samurai 1: Historical Background,12
14157213,Lawbringer,Black Ships & Samurai 1: Historical Background,7
14161943,Zdo,Introduction: New Historical Sources for a Digital Age,7
14162512,AliceZagonel,Introduction: New Historical Sources for a Digital Age,12
14162964,Paris2Bordeaux,Black Ships & Samurai 1: Historical Background,4
14162964,Paris2Bordeaux,Introduction: New Historical Sources for a Digital Age,12
14169266,trinhvanhuan,Introduction: New Historical Sources for a Digital Age,2
14172718,PatriciaArnaldo,Introduction: New Historical Sources for a Digital Age,1
14172764,arund1993,Introduction: New Historical Sources for a Digital Age,3
14183942,andramirez49,Black Ships & Samurai 1: Historical Background,7
14183942,andramirez49,Introduction: New Historical Sources for a Digital Age,12
14184896,maryborsellino,Black Ships & Samurai 1: Historical Background,14
14184896,maryborsellino,Transition: After Perry,13
14184896,maryborsellino,Introduction: New Historical Sources for a Digital Age,11
14184896,maryborsellino,Conclusion,6
14184896,maryborsellino,Black Ships & Samurai 2: The Perry Encounter,24
14184896,maryborsellino,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
14184896,maryborsellino,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
14184896,maryborsellino,Transition: From Hibiya to Shiseido,12
14186215,RuhaanShah,Introduction: New Historical Sources for a Digital Age,2
14186510,guxihe,Introduction: New Historical Sources for a Digital Age,9
14186510,guxihe,Black Ships & Samurai 1: Historical Background,2
14187043,ccastells,Introduction: New Historical Sources for a Digital Age,3
14187166,kahleng8,Introduction: New Historical Sources for a Digital Age,9
14187846,THAM_TUCK_SENG,Black Ships & Samurai 1: Historical Background,4
14187846,THAM_TUCK_SENG,Black Ships & Samurai 2: The Perry Encounter,13
14187846,THAM_TUCK_SENG,Transition: After Perry,6
14205522,richnicca,Introduction: New Historical Sources for a Digital Age,1
14205541,Sharemashita,Introduction: New Historical Sources for a Digital Age,9
14205541,Sharemashita,Black Ships & Samurai 1: Historical Background,8
14205541,Sharemashita,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",1
14205541,Sharemashita,Black Ships & Samurai 2: The Perry Encounter,14
14205541,Sharemashita,Transition: After Perry,2
14206645,AlexWang9797,Introduction: New Historical Sources for a Digital Age,8
14207782,Joao_Francisco_Lopes,Transition: After Perry,13
14207782,Joao_Francisco_Lopes,Black Ships & Samurai 2: The Perry Encounter,24
14207782,Joao_Francisco_Lopes,Black Ships & Samurai 1: Historical Background,14
14207782,Joao_Francisco_Lopes,Introduction: New Historical Sources for a Digital Age,11
14210317,karinairamirezv,Introduction: New Historical Sources for a Digital Age,9
14211757,WilliamOP,Introduction: New Historical Sources for a Digital Age,21
14211757,WilliamOP,Black Ships & Samurai 2: The Perry Encounter,24
14211757,WilliamOP,Black Ships & Samurai 1: Historical Background,18
14211757,WilliamOP,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",13
14211757,WilliamOP,Transition: After Perry,13
14230843,SueTownsend,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",1
