user_id,chapter_mid,chgrade
12830712,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,7
12830712,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
12830712,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,9
12830712,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,14
12830712,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,11
12830712,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,30
12830712,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,3
12834303,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
12838681,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
12838681,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
12838681,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,47
12838681,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,57
12838681,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,64
12838681,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
12838681,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,21
12838681,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,19
12845140,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,12
12845140,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,55
12845140,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
12845140,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,44
12845140,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,19
12845140,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
12845140,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,62
12848093,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
12848093,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,3
12848093,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,12
12852708,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
12869611,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,10
12869611,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,14
12869611,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
12869611,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,24
12869611,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,28.25
12869611,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
12869611,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,6
12869611,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,32
12876325,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,12
12876325,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,15
12876744,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,0.25
12876744,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,10.625
12876744,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,9
12876744,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,14
12876744,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,36
12876744,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,24
12876744,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,25
12876744,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,16
12878433,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
12878433,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,57
12878433,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,64
12878433,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,21
12878433,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,21
12878433,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5.25
12878433,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,44
12878433,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,6
12884742,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,9
12884742,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
12886302,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,53
12886302,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
12886302,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
12886302,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,18
12886302,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
12886302,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,63
12886302,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45
12886302,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
12887716,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,11
12887716,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,1
12887716,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,3
12890076,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
12890076,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,15
12895399,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
12899279,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
12899786,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,0
12909491,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
12919926,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
12921863,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
12921863,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
12922979,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,19
12922979,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
12922979,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,62
12922979,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
12922979,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,21
12922979,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
12922979,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45
12922979,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,56
12924489,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
12927318,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
12930611,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,5
12930611,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
12936650,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
12936650,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,7
12939530,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,16
12939530,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,1
12939530,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,1
12939530,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,9
12941101,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,63
12941101,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
12941101,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,21
12941101,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
12941101,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
12941101,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,55
12941101,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
12941101,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
12948674,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
12948674,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,8
12958029,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,48
12958029,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,42
12958029,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,15
12958029,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,60
12958029,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
12958029,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
12958029,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
12958029,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
12971664,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
12984292,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,11
12984292,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,0.25
12984292,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,10
12984292,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,30
12984292,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,9
12984292,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,6
12984292,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,26
12984292,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,32
12985292,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
12992780,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
12993779,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
12996128,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
12996128,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,8
12998232,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,3
12998232,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,19
12998270,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
12998270,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
12998270,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,63
12998270,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
12998270,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,53
12998270,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
12998270,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
12998270,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,19
13000390,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,0
13003323,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
13006370,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,8
13007417,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
13007417,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
13007417,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
13007417,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15.625
13007417,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,58
13007417,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,17
13007417,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,53
13007417,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
13007908,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,12
13007908,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,10
13007908,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,7
13007908,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,17
13007908,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,24
13007908,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,32
13007966,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
13007966,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,21
13007966,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,61
13007966,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
13007966,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,14.875
13007966,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
13007966,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,57
13007966,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,44
13008551,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,2
13008551,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
13010991,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,7
13010991,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,11
13010991,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,30
13010991,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,5
13010991,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,21
13010991,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,23
13010991,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,7
13010991,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
13013165,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
13013165,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,7
13014857,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,5
13018472,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
13021835,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4.833333333333333
13021835,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,5
13026412,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
13033073,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
13033389,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,16
13033389,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,25
13033389,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
13034910,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,3
13034910,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
13034910,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
13048116,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,4
13048116,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1.583333333333333
13049431,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2.083333333333333
13049431,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,5
13056063,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
13056063,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,19
13056063,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,16
13065692,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
13065692,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
13065692,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15.25
13065692,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,10
13065692,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,39
13065692,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,43
13065692,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,16
13065692,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,42
13072225,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,52
13072225,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
13072225,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,15
13072225,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
13072225,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,57
13072225,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,13
13072225,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,43
13072225,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,14
13075682,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,4
13076154,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,12
13076154,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
13076154,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,25
13084595,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,13
13084595,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
13084595,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,8
13088697,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,8
13088697,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
13096323,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
13097708,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4.916666666666667
13097708,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,14
13097708,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18.714285714285715
13097708,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
13097708,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,4
13102830,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
13102830,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,8
13102830,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,34
13103226,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,50
13103226,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,13.875
13103226,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,40
13103226,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,15
13103226,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
13103226,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,56
13103226,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,19
13103226,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
13110403,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,2
13110776,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
13111387,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,5
13111387,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
13111387,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,17
13128086,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
13128086,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
13130769,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,1
13130769,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,13
13132400,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
13136203,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
13137135,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
13137135,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,2
13139527,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
13141716,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
13141716,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
13141716,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,19
13141716,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,16
13141716,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,44
13141716,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,39
13141716,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,53
13141716,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
13146008,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
13146008,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,19
13146008,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,30
13146008,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
13146008,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,6
13146008,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,35
13146008,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,23
13146008,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,17.857142857142858
13149685,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,20
13149685,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
13149685,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
13156758,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
13163694,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
13163694,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,12
13170311,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
13210233,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
13220929,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
13230208,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,11
13230208,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,8
13230208,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
13231886,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
13231886,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
13231886,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,15
13233892,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
13235364,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,13.714285714285714
13235364,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
13235364,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,16
13235364,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,54
13235364,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3.833333333333333
13235364,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,21
13235364,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,49
13235364,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,42.75
13235444,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
13235444,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
13235493,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
13235493,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,11
13238498,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
13242905,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
13244607,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
13255514,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,47
13255514,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,10
13255514,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
13255514,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
13256865,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
13258756,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
13259411,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
13259848,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
13260739,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
13260739,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,51
13260739,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,62
13260739,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
13260739,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,43
13260739,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
13260739,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5.916666666666667
13260739,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
13261656,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
13270339,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,8
13270339,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,10
13270685,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,8
13270685,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,10
13270790,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,8
13270790,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,10
13273309,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
13274269,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,9
13274269,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,12
13275121,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5.25
13275121,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,40
13275121,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
13275121,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
13279361,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
13283799,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,3
13285778,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,8
13285778,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,10
13287710,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
13287710,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
13287710,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
13287710,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,62
13287710,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
13287710,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,53
13287710,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
13287710,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,19
13288505,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,10
13288505,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,14
13288505,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,8
