user_id,seq_id,group_grade,max_seq_grade,seq_grade,chapter_id
4205423,7-1,0.00333333333333,0.01,0.333333333333,7
4206163,1-0,0.0,0.0,,1
4206163,1-2,0.0,0.0,,1
4206163,1-3,0.02,0.02,1.0,1
4206163,1-5,0.04,0.04,1.0,1
4206163,10-0,0.01,0.01,1.0,10
4206163,10-1,0.01,0.01,1.0,10
4206163,11-1,0.14,0.14,1.0,11
4206163,11-2,0.06,0.06,1.0,11
4206163,12-1,0.36,0.4,0.9,12
4206163,2-0,0.005,0.005,1.0,2
4206163,2-1,0.005,0.005,1.0,2
4206163,2-3,0.005,0.005,1.0,2
4206163,2-4,0.005,0.005,1.0,2
4206163,2-6,0.04,0.04,1.0,2
4206163,3-1,0.00666666666667,0.00666666666667,1.0,3
4206163,3-4,0.00666666666667,0.00666666666667,1.0,3
4206163,3-5,0.00666666666667,0.00666666666667,1.0,3
4206163,3-6,0.04,0.04,1.0,3
4206163,4-0,0.005,0.005,1.0,4
4206163,4-2,0.005,0.005,1.0,4
4206163,4-4,0.005,0.005,1.0,4
4206163,4-5,0.005,0.005,1.0,4
4206163,5-0,0.00666666666667,0.00666666666667,1.0,5
4206163,5-1,0.00666666666667,0.00666666666667,1.0,5
4206163,5-2,0.00666666666667,0.00666666666667,1.0,5
4206163,5-4,0.04,0.04,1.0,5
4206163,6-0,0.00666666666667,0.00666666666667,1.0,6
4206163,6-1,0.00666666666667,0.00666666666667,1.0,6
4206163,6-2,0.00666666666667,0.00666666666667,1.0,6
4206163,7-1,0.01,0.01,1.0,7
4206163,7-2,0.01,0.01,1.0,7
4206163,7-4,0.04,0.04,1.0,7
4206163,8-0,0.005,0.01,0.5,8
4206163,8-1,0.01,0.01,1.0,8
4206163,8-2,0.04,0.04,1.0,8
4206163,9-0,0.01,0.01,1.0,9
4206163,9-1,0.01,0.01,1.0,9
4206428,1-0,0.0,0.0,,1
4206428,1-2,0.0,0.0,,1
4206428,1-3,0.0,0.02,0.0,1
4206428,1-5,0.04,0.04,1.0,1
4206428,2-0,0.0,0.005,0.0,2
4206428,2-1,0.005,0.005,1.0,2
4206428,2-3,0.005,0.005,1.0,2
4206925,1-2,0.0,0.0,,1
4206925,1-3,0.02,0.02,1.0,1
4206925,1-5,0.04,0.04,1.0,1
4206925,10-0,0.01,0.01,1.0,10
4206925,10-1,0.01,0.01,1.0,10
4206925,11-1,0.14,0.14,1.0,11
4206925,11-2,0.06,0.06,1.0,11
4206925,12-1,0.304,0.4,0.76,12
4206925,2-0,0.005,0.005,1.0,2
4206925,2-1,0.005,0.005,1.0,2
4206925,2-3,0.005,0.005,1.0,2
4206925,2-4,0.005,0.005,1.0,2
4206925,2-6,0.04,0.04,1.0,2
4206925,3-1,0.00666666666667,0.00666666666667,1.0,3
4206925,3-4,0.00666666666667,0.00666666666667,1.0,3
4206925,3-5,0.00666666666667,0.00666666666667,1.0,3
4206925,3-6,0.04,0.04,1.0,3
4206925,4-0,0.005,0.005,1.0,4
4206925,4-2,0.0,0.005,0.0,4
4206925,4-4,0.005,0.005,1.0,4
4206925,4-5,0.005,0.005,1.0,4
4206925,5-0,0.00666666666667,0.00666666666667,1.0,5
4206925,5-1,0.00666666666667,0.00666666666667,1.0,5
4206925,5-2,0.00666666666667,0.00666666666667,1.0,5
4206925,5-4,0.04,0.04,1.0,5
4206925,6-0,0.00666666666667,0.00666666666667,1.0,6
4206925,6-1,0.00666666666667,0.00666666666667,1.0,6
4206925,6-2,0.00666666666667,0.00666666666667,1.0,6
4206925,7-1,0.01,0.01,1.0,7
4206925,7-2,0.01,0.01,1.0,7
4206925,7-4,0.04,0.04,1.0,7
4206925,8-0,0.005,0.01,0.5,8
4206925,8-1,0.01,0.01,1.0,8
4206925,9-0,0.01,0.01,1.0,9
4206925,9-1,0.01,0.01,1.0,9
4206942,1-2,0.0,0.0,,1
4206942,1-5,0.0,0.04,0.0,1
4206942,2-0,0.003,0.005,0.6,2
4206942,2-1,0.005,0.005,1.0,2
4206942,2-3,0.005,0.005,1.0,2
4206942,2-4,0.0,0.005,0.0,2
4207602,1-0,0.0,0.0,,1
4207602,1-2,0.0,0.0,,1
4207602,1-3,0.02,0.02,1.0,1
4207602,1-5,0.04,0.04,1.0,1
4207602,2-0,0.005,0.005,1.0,2
4207602,2-1,0.005,0.005,1.0,2
4207602,2-3,0.005,0.005,1.0,2
4207602,2-4,0.0,0.005,0.0,2
4207602,2-6,0.04,0.04,1.0,2
4207602,3-1,0.00666666666667,0.00666666666667,1.0,3
4207602,3-4,0.00666666666667,0.00666666666667,1.0,3
4207602,3-5,0.00666666666667,0.00666666666667,1.0,3
4207602,3-6,0.0,0.04,0.0,3
4207602,5-0,0.0,0.00666666666667,0.0,5
4207602,6-0,0.0,0.00666666666667,0.0,6
4209382,1-0,0.0,0.0,,1
4209382,1-3,0.01,0.02,0.5,1
4209382,1-5,0.04,0.04,1.0,1
4209382,2-0,0.003,0.005,0.6,2
4209382,2-1,0.005,0.005,1.0,2
4209382,2-3,0.005,0.005,1.0,2
4209382,2-4,0.005,0.005,1.0,2
4209382,2-6,0.04,0.04,1.0,2
4209382,3-1,0.00666666666667,0.00666666666667,1.0,3
4209382,3-4,0.00666666666667,0.00666666666667,1.0,3
4209382,3-6,0.0,0.04,0.0,3
4209415,1-0,0.0,0.0,,1
4209415,1-2,0.0,0.0,,1
4209415,1-3,0.02,0.02,1.0,1
4209415,1-5,0.04,0.04,1.0,1
4209415,2-0,0.003,0.005,0.6,2
4209415,2-1,0.005,0.005,1.0,2
4209415,2-3,0.005,0.005,1.0,2
4209415,2-4,0.005,0.005,1.0,2
4209415,2-6,0.04,0.04,1.0,2
4209415,4-0,0.0,0.005,0.0,4
4209415,4-2,0.005,0.005,1.0,4
4209415,4-4,0.0,0.005,0.0,4
4209415,4-5,0.0,0.005,0.0,4
4209415,5-0,0.00666666666667,0.00666666666667,1.0,5
4209415,5-1,0.00666666666667,0.00666666666667,1.0,5
4209415,6-0,0.00666666666667,0.00666666666667,1.0,6
4209415,6-1,0.00666666666667,0.00666666666667,1.0,6
4209415,6-2,0.00666666666667,0.00666666666667,1.0,6
4209415,7-1,0.01,0.01,1.0,7
4209415,9-0,0.00666666666667,0.01,0.666666666667,9
4209614,1-2,0.0,0.0,,1
4209614,1-3,0.02,0.02,1.0,1
4209614,1-5,0.04,0.04,1.0,1
4209614,10-0,0.01,0.01,1.0,10
4209614,10-1,0.01,0.01,1.0,10
4209614,11-1,0.0866666666667,0.14,0.619047619048,11
4209614,11-2,0.06,0.06,1.0,11
4209614,12-1,0.168,0.4,0.42,12
4209614,2-0,0.005,0.005,1.0,2
4209614,2-1,0.005,0.005,1.0,2
4209614,2-3,0.005,0.005,1.0,2
4209614,2-4,0.005,0.005,1.0,2
4209614,2-6,0.04,0.04,1.0,2
4209614,3-1,0.00666666666667,0.00666666666667,1.0,3
4209614,3-4,0.00666666666667,0.00666666666667,1.0,3
4209614,3-5,0.00666666666667,0.00666666666667,1.0,3
4209614,3-6,0.04,0.04,1.0,3
4209614,4-0,0.0,0.005,0.0,4
4209614,4-2,0.0,0.005,0.0,4
4209614,4-4,0.005,0.005,1.0,4
4209614,4-5,0.005,0.005,1.0,4
4209614,5-0,0.00666666666667,0.00666666666667,1.0,5
4209614,5-1,0.00666666666667,0.00666666666667,1.0,5
4209614,5-2,0.00666666666667,0.00666666666667,1.0,5
4209614,5-4,0.00666666666667,0.04,0.166666666667,5
4209614,6-0,0.00666666666667,0.00666666666667,1.0,6
4209614,6-1,0.00666666666667,0.00666666666667,1.0,6
4209614,6-2,0.00666666666667,0.00666666666667,1.0,6
4209614,7-1,0.01,0.01,1.0,7
4209614,7-2,0.01,0.01,1.0,7
4209614,7-4,0.0275,0.04,0.6875,7
4209614,8-0,0.005,0.01,0.5,8
4209614,8-1,0.01,0.01,1.0,8
4209614,8-2,0.04,0.04,1.0,8
4209614,9-0,0.00666666666667,0.01,0.666666666667,9
4209789,1-0,0.0,0.0,,1
4209789,1-2,0.0,0.0,,1
4209789,1-3,0.02,0.02,1.0,1
4209789,1-5,0.04,0.04,1.0,1
4209789,2-0,0.003,0.005,0.6,2
4209789,2-1,0.005,0.005,1.0,2
4209789,2-3,0.005,0.005,1.0,2
4209789,2-4,0.005,0.005,1.0,2
4209789,2-6,0.04,0.04,1.0,2
4209807,4-0,0.0,0.005,0.0,4
4209807,4-2,0.005,0.005,1.0,4
4209807,4-4,0.005,0.005,1.0,4
4209807,4-5,0.005,0.005,1.0,4
4209807,5-0,0.00666666666667,0.00666666666667,1.0,5
4209807,5-1,0.00666666666667,0.00666666666667,1.0,5
4209807,5-2,0.00666666666667,0.00666666666667,1.0,5
4209807,5-4,0.0213333333333,0.04,0.533333333333,5
4209807,6-0,0.00666666666667,0.00666666666667,1.0,6
4209807,6-1,0.00666666666667,0.00666666666667,1.0,6
4209807,6-2,0.00666666666667,0.00666666666667,1.0,6
4209807,7-1,0.00666666666667,0.01,0.666666666667,7
4210840,1-5,0.0,0.04,0.0,1
4210840,2-0,0.005,0.005,1.0,2
4210840,2-1,0.005,0.005,1.0,2
4210840,2-3,0.005,0.005,1.0,2
4210840,2-4,0.0,0.005,0.0,2
4211533,1-2,0.0,0.0,,1
4211533,1-3,0.02,0.02,1.0,1
4211533,1-5,0.04,0.04,1.0,1
4211533,2-0,0.005,0.005,1.0,2
4211533,2-1,0.005,0.005,1.0,2
4211533,2-3,0.005,0.005,1.0,2
4211533,2-4,0.005,0.005,1.0,2
4211533,2-6,0.04,0.04,1.0,2
4211533,3-1,0.00666666666667,0.00666666666667,1.0,3
4211533,3-4,0.00666666666667,0.00666666666667,1.0,3
4211533,3-5,0.00666666666667,0.00666666666667,1.0,3
4211533,3-6,0.0,0.04,0.0,3
4211533,4-0,0.0,0.005,0.0,4
4211533,4-2,0.005,0.005,1.0,4
4211533,4-4,0.005,0.005,1.0,4
4211533,4-5,0.0,0.005,0.0,4
4211533,5-1,0.00666666666667,0.00666666666667,1.0,5
4211533,5-2,0.00666666666667,0.00666666666667,1.0,5
4211533,6-0,0.00333333333333,0.00666666666667,0.5,6
4211641,1-0,0.0,0.0,,1
4211641,1-2,0.0,0.0,,1
4211641,1-3,0.0,0.02,0.0,1
4211641,1-5,0.04,0.04,1.0,1
4211641,3-1,0.00666666666667,0.00666666666667,1.0,3
4211641,3-4,0.00666666666667,0.00666666666667,1.0,3
4211641,3-5,0.00666666666667,0.00666666666667,1.0,3
4212379,1-0,0.0,0.0,,1
4212379,1-5,0.04,0.04,1.0,1
4212379,2-0,0.005,0.005,1.0,2
4212379,2-1,0.005,0.005,1.0,2
4212379,2-3,0.005,0.005,1.0,2
4212379,2-4,0.005,0.005,1.0,2
4212379,2-6,0.04,0.04,1.0,2
4212841,1-2,0.0,0.0,,1
4212841,1-3,0.02,0.02,1.0,1
4212841,1-5,0.04,0.04,1.0,1
4212841,10-0,0.01,0.01,1.0,10
4212841,10-1,0.01,0.01,1.0,10
4212841,11-1,0.14,0.14,1.0,11
4212841,11-2,0.06,0.06,1.0,11
4212841,12-1,0.312,0.4,0.78,12
4212841,2-0,0.001,0.005,0.2,2
4212841,2-1,0.005,0.005,1.0,2
4212841,2-3,0.005,0.005,1.0,2
4212841,2-4,0.0,0.005,0.0,2
4212841,2-6,0.04,0.04,1.0,2
4212841,3-1,0.00666666666667,0.00666666666667,1.0,3
4212841,3-4,0.00666666666667,0.00666666666667,1.0,3
4212841,3-5,0.00666666666667,0.00666666666667,1.0,3
4212841,3-6,0.04,0.04,1.0,3
4212841,4-0,0.005,0.005,1.0,4
4212841,4-2,0.0,0.005,0.0,4
4212841,4-4,0.005,0.005,1.0,4
4212841,4-5,0.005,0.005,1.0,4
4212841,5-0,0.00666666666667,0.00666666666667,1.0,5
4212841,5-1,0.00666666666667,0.00666666666667,1.0,5
4212841,5-2,0.00666666666667,0.00666666666667,1.0,5
4212841,5-4,0.04,0.04,1.0,5
4212841,6-0,0.00666666666667,0.00666666666667,1.0,6
4212841,6-1,0.00666666666667,0.00666666666667,1.0,6
4212841,6-2,0.00666666666667,0.00666666666667,1.0,6
4212841,7-1,0.01,0.01,1.0,7
4212841,7-2,0.01,0.01,1.0,7
4212841,7-4,0.04,0.04,1.0,7
4212841,8-0,0.01,0.01,1.0,8
4212841,8-1,0.01,0.01,1.0,8
4212841,8-2,0.04,0.04,1.0,8
4212841,9-0,0.01,0.01,1.0,9
4212841,9-1,0.01,0.01,1.0,9
4213359,1-5,0.0,0.04,0.0,1
4213359,2-0,0.005,0.005,1.0,2
4213359,2-1,0.005,0.005,1.0,2
4213359,2-3,0.005,0.005,1.0,2
4213359,2-4,0.005,0.005,1.0,2
4213359,2-6,0.04,0.04,1.0,2
4213359,3-1,0.00666666666667,0.00666666666667,1.0,3
4213359,3-4,0.00666666666667,0.00666666666667,1.0,3
4213359,3-5,0.00666666666667,0.00666666666667,1.0,3
4213359,3-6,0.04,0.04,1.0,3
4213359,4-0,0.005,0.005,1.0,4
4213359,4-5,0.005,0.005,1.0,4
4213359,5-0,0.00166666666667,0.00666666666667,0.25,5
4213892,1-0,0.0,0.0,,1
4213892,1-2,0.0,0.0,,1
4213892,1-3,0.01,0.02,0.5,1
4213892,1-5,0.04,0.04,1.0,1
4213892,2-0,0.005,0.005,1.0,2
4213892,2-1,0.0,0.005,0.0,2
4213892,2-3,0.005,0.005,1.0,2
4213892,2-4,0.0,0.005,0.0,2
4213892,2-6,0.04,0.04,1.0,2
4213892,3-1,0.00666666666667,0.00666666666667,1.0,3
4213892,3-4,0.00666666666667,0.00666666666667,1.0,3
4213892,3-5,0.00666666666667,0.00666666666667,1.0,3
4213892,3-6,0.04,0.04,1.0,3
4213892,5-0,0.00666666666667,0.00666666666667,1.0,5
4213892,5-1,0.00666666666667,0.00666666666667,1.0,5
4213892,5-2,0.00666666666667,0.00666666666667,1.0,5
4213892,5-4,0.0,0.04,0.0,5
4213892,6-0,0.00666666666667,0.00666666666667,1.0,6
4213892,6-1,0.00333333333333,0.00666666666667,0.5,6
4213892,6-2,0.00666666666667,0.00666666666667,1.0,6
4213892,7-1,0.0,0.01,0.0,7
4214370,1-0,0.0,0.0,,1
4214370,1-2,0.0,0.0,,1
4214370,1-3,0.01,0.02,0.5,1
4214370,1-5,0.04,0.04,1.0,1
4214370,10-0,0.01,0.01,1.0,10
4214370,10-1,0.01,0.01,1.0,10
4214370,11-1,0.07,0.14,0.5,11
4214370,12-1,0.282,0.4,0.705,12
4214370,2-0,0.005,0.005,1.0,2
4214370,2-1,0.0,0.005,0.0,2
4214370,4-0,0.005,0.005,1.0,4
4214370,4-2,0.005,0.005,1.0,4
4214370,4-4,0.0,0.005,0.0,4
4214370,4-5,0.005,0.005,1.0,4
4214370,5-0,0.00666666666667,0.00666666666667,1.0,5
4214370,5-1,0.00666666666667,0.00666666666667,1.0,5
4214370,5-2,0.00333333333333,0.00666666666667,0.5,5
4214370,5-4,0.04,0.04,1.0,5
4214370,6-0,0.00666666666667,0.00666666666667,1.0,6
4214370,6-1,0.00666666666667,0.00666666666667,1.0,6
4214370,6-2,0.00666666666667,0.00666666666667,1.0,6
4214370,7-1,0.01,0.01,1.0,7
4214370,7-2,0.01,0.01,1.0,7
4214370,7-4,0.04,0.04,1.0,7
4214370,8-0,0.01,0.01,1.0,8
4214370,8-1,0.01,0.01,1.0,8
4214370,9-0,0.01,0.01,1.0,9
4214370,9-1,0.01,0.01,1.0,9
4214547,2-0,0.005,0.005,1.0,2
4214547,2-1,0.0,0.005,0.0,2
4214547,2-3,0.005,0.005,1.0,2
4214547,2-4,0.005,0.005,1.0,2
4214547,2-6,0.04,0.04,1.0,2
4214547,3-1,0.0,0.00666666666667,0.0,3
4214682,1-0,0.0,0.0,,1
4214682,1-2,0.0,0.0,,1
4214682,1-3,0.02,0.02,1.0,1
4214682,1-5,0.0,0.04,0.0,1
4214682,2-0,0.001,0.005,0.2,2
4214682,2-1,0.005,0.005,1.0,2
4214959,1-3,0.01,0.02,0.5,1
4214959,1-5,0.04,0.04,1.0,1
4214959,2-0,0.005,0.005,1.0,2
4214959,2-1,0.005,0.005,1.0,2
4214959,2-3,0.005,0.005,1.0,2
4214959,2-4,0.0,0.005,0.0,2
4214959,2-6,0.0333333333333,0.04,0.833333333333,2
4214959,3-1,0.00666666666667,0.00666666666667,1.0,3
4214959,3-4,0.00666666666667,0.00666666666667,1.0,3
4214959,3-5,0.00666666666667,0.00666666666667,1.0,3
4214959,3-6,0.00571428571429,0.04,0.142857142857,3
4214959,4-0,0.005,0.005,1.0,4
4214959,4-2,0.0,0.005,0.0,4
4214959,4-4,0.005,0.005,1.0,4
4214959,4-5,0.005,0.005,1.0,4
4214959,5-1,0.00666666666667,0.00666666666667,1.0,5
4214959,5-2,0.00666666666667,0.00666666666667,1.0,5
4214959,6-0,0.00666666666667,0.00666666666667,1.0,6
4214959,6-1,0.00666666666667,0.00666666666667,1.0,6
4214959,6-2,0.00666666666667,0.00666666666667,1.0,6
4214959,7-1,0.01,0.01,1.0,7
4215385,1-2,0.0,0.0,,1
4215385,1-3,0.02,0.02,1.0,1
4215385,1-5,0.04,0.04,1.0,1
4215385,2-0,0.005,0.005,1.0,2
4215385,2-1,0.005,0.005,1.0,2
4215385,2-3,0.005,0.005,1.0,2
4215385,2-4,0.005,0.005,1.0,2
4215385,2-6,0.04,0.04,1.0,2
4215385,3-1,0.00666666666667,0.00666666666667,1.0,3
4215385,3-4,0.00666666666667,0.00666666666667,1.0,3
4215385,3-5,0.00666666666667,0.00666666666667,1.0,3
4215385,3-6,0.04,0.04,1.0,3
4215385,4-0,0.0,0.005,0.0,4
4215385,4-2,0.0,0.005,0.0,4
4215385,4-4,0.005,0.005,1.0,4
4215385,4-5,0.005,0.005,1.0,4
4215385,5-0,0.00666666666667,0.00666666666667,1.0,5
4215385,5-1,0.00666666666667,0.00666666666667,1.0,5
4215385,5-2,0.00666666666667,0.00666666666667,1.0,5
4215385,5-4,0.04,0.04,1.0,5
4215385,6-0,0.00666666666667,0.00666666666667,1.0,6
4215385,6-1,0.00666666666667,0.00666666666667,1.0,6
4215385,6-2,0.00666666666667,0.00666666666667,1.0,6
4215385,7-1,0.01,0.01,1.0,7
4215385,7-2,0.01,0.01,1.0,7
4215385,7-4,0.04,0.04,1.0,7
4215519,1-2,0.0,0.0,,1
4215519,10-0,0.01,0.01,1.0,10
4215519,10-1,0.01,0.01,1.0,10
4215519,11-1,0.113333333333,0.14,0.809523809524,11
4215519,12-1,0.304,0.4,0.76,12
4215519,6-0,0.00666666666667,0.00666666666667,1.0,6
4215519,6-1,0.00666666666667,0.00666666666667,1.0,6
4215519,6-2,0.00666666666667,0.00666666666667,1.0,6
4215519,7-1,0.01,0.01,1.0,7
4215519,7-2,0.01,0.01,1.0,7
4215519,7-4,0.0175,0.04,0.4375,7
4215519,8-0,0.01,0.01,1.0,8
4215519,8-1,0.01,0.01,1.0,8
4215519,8-2,0.04,0.04,1.0,8
4215519,9-0,0.01,0.01,1.0,9
4215519,9-1,0.01,0.01,1.0,9
4215644,1-3,0.02,0.02,1.0,1
4215644,1-5,0.04,0.04,1.0,1
4215644,2-0,0.005,0.005,1.0,2
4215644,2-1,0.005,0.005,1.0,2
4215644,2-3,0.005,0.005,1.0,2
4215644,2-4,0.0,0.005,0.0,2
4215644,2-6,0.04,0.04,1.0,2
4215644,3-1,0.00333333333333,0.00666666666667,0.5,3
4215644,3-4,0.00666666666667,0.00666666666667,1.0,3
4215644,3-5,0.00666666666667,0.00666666666667,1.0,3
4215644,3-6,0.04,0.04,1.0,3
4215644,4-0,0.0,0.005,0.0,4
4215644,4-2,0.0,0.005,0.0,4
4215644,4-4,0.005,0.005,1.0,4
4215644,4-5,0.0,0.005,0.0,4
4215644,5-0,0.00666666666667,0.00666666666667,1.0,5
4215644,5-1,0.00333333333333,0.00666666666667,0.5,5
4215644,5-2,0.00666666666667,0.00666666666667,1.0,5
4215644,5-4,0.04,0.04,1.0,5
4215644,6-0,0.00333333333333,0.00666666666667,0.5,6
4215644,6-1,0.00333333333333,0.00666666666667,0.5,6
4215644,6-2,0.00666666666667,0.00666666666667,1.0,6
4215644,7-1,0.01,0.01,1.0,7
4215644,7-2,0.0075,0.01,0.75,7
4215644,7-4,0.03,0.04,0.75,7
4215644,8-0,0.005,0.01,0.5,8
4215644,8-1,0.01,0.01,1.0,8
4215644,8-2,0.004,0.04,0.1,8
4215644,9-0,0.00666666666667,0.01,0.666666666667,9
4215644,9-1,0.01,0.01,1.0,9
4215787,1-5,0.04,0.04,1.0,1
4215787,2-6,0.04,0.04,1.0,2
4215787,3-6,0.04,0.04,1.0,3
4215787,4-5,0.005,0.005,1.0,4
4215880,1-3,0.01,0.02,0.5,1
4215880,1-5,0.04,0.04,1.0,1
4215880,2-0,0.005,0.005,1.0,2
4215880,2-1,0.0,0.005,0.0,2
4215880,2-3,0.005,0.005,1.0,2
4215880,2-4,0.005,0.005,1.0,2
4215880,2-6,0.04,0.04,1.0,2
4216262,1-0,0.0,0.0,,1
4216262,1-2,0.0,0.0,,1
4216262,1-3,0.02,0.02,1.0,1
4216262,1-5,0.04,0.04,1.0,1
4216262,2-0,0.005,0.005,1.0,2
4216262,2-1,0.005,0.005,1.0,2
4216262,2-3,0.005,0.005,1.0,2
4216262,2-4,0.005,0.005,1.0,2
4216262,2-6,0.04,0.04,1.0,2
4216262,3-1,0.00666666666667,0.00666666666667,1.0,3
4216262,3-4,0.00666666666667,0.00666666666667,1.0,3
4216262,3-5,0.00666666666667,0.00666666666667,1.0,3
4216262,3-6,0.04,0.04,1.0,3
4216262,4-0,0.005,0.005,1.0,4
4216262,4-2,0.005,0.005,1.0,4
4216262,4-4,0.005,0.005,1.0,4
4216262,4-5,0.005,0.005,1.0,4
4216262,5-0,0.00666666666667,0.00666666666667,1.0,5
4216262,5-1,0.00666666666667,0.00666666666667,1.0,5
4216262,5-2,0.00666666666667,0.00666666666667,1.0,5
4216262,5-4,0.04,0.04,1.0,5
4216262,6-0,0.00666666666667,0.00666666666667,1.0,6
4216262,6-1,0.00666666666667,0.00666666666667,1.0,6
4216262,6-2,0.00666666666667,0.00666666666667,1.0,6
4216262,7-1,0.01,0.01,1.0,7
4216571,1-0,0.0,0.0,,1
4216571,1-2,0.0,0.0,,1
4216571,1-3,0.02,0.02,1.0,1
4216571,1-5,0.04,0.04,1.0,1
4216571,10-0,0.01,0.01,1.0,10
4216571,10-1,0.01,0.01,1.0,10
4216571,11-1,0.14,0.14,1.0,11
4216571,11-2,0.06,0.06,1.0,11
4216571,12-1,0.36,0.4,0.9,12
4216571,2-0,0.005,0.005,1.0,2
4216571,2-1,0.005,0.005,1.0,2
4216571,2-3,0.005,0.005,1.0,2
4216571,2-4,0.005,0.005,1.0,2
4216571,2-6,0.04,0.04,1.0,2
4216571,3-1,0.00666666666667,0.00666666666667,1.0,3
4216571,3-4,0.00666666666667,0.00666666666667,1.0,3
4216571,3-5,0.00666666666667,0.00666666666667,1.0,3
4216571,3-6,0.04,0.04,1.0,3
4216571,4-0,0.005,0.005,1.0,4
4216571,4-2,0.005,0.005,1.0,4
4216571,4-4,0.005,0.005,1.0,4
4216571,4-5,0.005,0.005,1.0,4
4216571,5-0,0.00666666666667,0.00666666666667,1.0,5
4216571,5-1,0.00666666666667,0.00666666666667,1.0,5
4216571,5-2,0.00666666666667,0.00666666666667,1.0,5
4216571,5-4,0.04,0.04,1.0,5
4216571,6-0,0.00666666666667,0.00666666666667,1.0,6
4216571,6-1,0.00666666666667,0.00666666666667,1.0,6
4216571,6-2,0.00666666666667,0.00666666666667,1.0,6
4216571,7-1,0.01,0.01,1.0,7
4216571,7-2,0.01,0.01,1.0,7
4216571,7-4,0.04,0.04,1.0,7
4216571,8-0,0.005,0.01,0.5,8
4216571,8-1,0.01,0.01,1.0,8
4216571,8-2,0.04,0.04,1.0,8
4216571,9-0,0.01,0.01,1.0,9
4216571,9-1,0.01,0.01,1.0,9
4218166,1-0,0.0,0.0,,1
4218166,1-5,0.0,0.04,0.0,1
4218166,12-1,0.024,0.4,0.06,12
4218432,1-2,0.0,0.0,,1
4218432,1-3,0.0,0.02,0.0,1
4218432,1-5,0.04,0.04,1.0,1
4218432,2-0,0.005,0.005,1.0,2
4218432,2-1,0.005,0.005,1.0,2
4218432,2-3,0.005,0.005,1.0,2
4218432,2-4,0.0,0.005,0.0,2
4218432,2-6,0.04,0.04,1.0,2
4218432,3-1,0.00666666666667,0.00666666666667,1.0,3
4218432,3-4,0.00666666666667,0.00666666666667,1.0,3
4218432,3-5,0.00666666666667,0.00666666666667,1.0,3
4218432,3-6,0.04,0.04,1.0,3
4218432,4-0,0.005,0.005,1.0,4
4218432,4-2,0.0,0.005,0.0,4
4218432,4-4,0.0,0.005,0.0,4
4218432,4-5,0.0,0.005,0.0,4
4218432,5-0,0.00666666666667,0.00666666666667,1.0,5
4218432,5-1,0.00666666666667,0.00666666666667,1.0,5
4218432,5-2,0.00666666666667,0.00666666666667,1.0,5
4218432,5-4,0.0333333333333,0.04,0.833333333333,5
4218432,6-0,0.00666666666667,0.00666666666667,1.0,6
4218432,6-1,0.00666666666667,0.00666666666667,1.0,6
4218432,6-2,0.00666666666667,0.00666666666667,1.0,6
4218432,7-1,0.00666666666667,0.01,0.666666666667,7
4219122,1-0,0.0,0.0,,1
4219122,1-2,0.0,0.0,,1
4219122,1-3,0.0,0.02,0.0,1
4219122,1-5,0.04,0.04,1.0,1
4219122,11-1,0.14,0.14,1.0,11
4219122,11-2,0.06,0.06,1.0,11
4219122,12-1,0.192,0.4,0.48,12
4219122,2-0,0.005,0.005,1.0,2
4219122,2-1,0.005,0.005,1.0,2
4219122,2-3,0.005,0.005,1.0,2
4219122,2-4,0.0,0.005,0.0,2
4219122,2-6,0.04,0.04,1.0,2
4219122,3-1,0.00666666666667,0.00666666666667,1.0,3
4219122,3-4,0.00666666666667,0.00666666666667,1.0,3
4219122,3-5,0.00666666666667,0.00666666666667,1.0,3
4219122,3-6,0.0308571428571,0.04,0.771428571429,3
4219122,4-0,0.005,0.005,1.0,4
4219122,4-2,0.0,0.005,0.0,4
4219122,4-4,0.0,0.005,0.0,4
4219122,4-5,0.0,0.005,0.0,4
4219122,5-1,0.00666666666667,0.00666666666667,1.0,5
4219122,5-2,0.00666666666667,0.00666666666667,1.0,5
4219122,5-4,0.0331851851852,0.04,0.82962962963,5
4219122,6-0,0.00666666666667,0.00666666666667,1.0,6
4219122,6-1,0.00666666666667,0.00666666666667,1.0,6
4219122,6-2,0.00666666666667,0.00666666666667,1.0,6
4219122,7-1,0.00666666666667,0.01,0.666666666667,7
4219122,7-2,0.0,0.01,0.0,7
4219122,8-0,0.01,0.01,1.0,8
4219122,8-1,0.01,0.01,1.0,8
4219122,8-2,0.0,0.04,0.0,8
4219122,9-0,0.00666666666667,0.01,0.666666666667,9
4219227,1-0,0.0,0.0,,1
4219227,1-3,0.0,0.02,0.0,1
4219227,1-5,0.0,0.04,0.0,1
4219227,2-1,0.005,0.005,1.0,2
4219291,1-0,0.0,0.0,,1
4219291,1-2,0.0,0.0,,1
4219291,1-3,0.02,0.02,1.0,1
4219291,1-5,0.04,0.04,1.0,1
4219291,2-0,0.003,0.005,0.6,2
4219291,2-1,0.005,0.005,1.0,2
4219291,2-3,0.005,0.005,1.0,2
4219291,2-4,0.005,0.005,1.0,2
4219291,2-6,0.04,0.04,1.0,2
4219291,3-1,0.00666666666667,0.00666666666667,1.0,3
4219291,3-4,0.00666666666667,0.00666666666667,1.0,3
4219291,3-5,0.00666666666667,0.00666666666667,1.0,3
4219291,3-6,0.04,0.04,1.0,3
4219291,4-0,0.005,0.005,1.0,4
4219291,4-2,0.0,0.005,0.0,4
